,FILTER,EXP-TIME,DATE-OBS,XBINNING,IMAGE-NAME
191,R,10.0,2019-06-04T04:08:35,2,PG1407-013_10s_b2x2-010_R.fit
192,R,10.0,2019-06-04T04:08:48,2,PG1407-013_10s_b2x2-011_R.fit
193,R,10.0,2019-06-04T04:09:01,2,PG1407-013_10s_b2x2-012_R.fit
194,R,10.0,2019-06-04T04:10:32,2,PG1407-013_10s_b2x2-013_R.fit
195,R,10.0,2019-06-04T04:10:46,2,PG1407-013_10s_b2x2-014_R.fit
196,R,10.0,2019-06-04T04:10:58,2,PG1407-013_10s_b2x2-015_R.fit
197,R,10.0,2019-06-04T04:11:11,2,PG1407-013_10s_b2x2-016_R.fit
0,R,40.0,2019-06-05T01:40:46,2,JUN/2019-06-04/1459_40s_b2x2-001_R.fit
1,R,40.0,2019-06-05T01:41:28,2,JUN/2019-06-04/1459_40s_b2x2-002_R.fit
2,R,40.0,2019-06-05T01:42:10,2,JUN/2019-06-04/1459_40s_b2x2-003_R.fit
3,R,40.0,2019-06-05T01:42:51,2,JUN/2019-06-04/1459_40s_b2x2-004_R.fit
4,R,40.0,2019-06-05T01:43:33,2,JUN/2019-06-04/1459_40s_b2x2-005_R.fit
5,R,40.0,2019-06-05T01:44:15,2,JUN/2019-06-04/1459_40s_b2x2-006_R.fit
6,R,40.0,2019-06-05T01:44:57,2,JUN/2019-06-04/1459_40s_b2x2-007_R.fit
7,R,40.0,2019-06-05T01:45:39,2,JUN/2019-06-04/1459_40s_b2x2-008_R.fit
8,R,40.0,2019-06-05T01:46:21,2,JUN/2019-06-04/1459_40s_b2x2-009_R.fit
9,R,40.0,2019-06-05T01:47:46,2,JUN/2019-06-04/1459_40s_b2x2-011_R.fit
10,R,40.0,2019-06-05T01:48:28,2,JUN/2019-06-04/1459_40s_b2x2-012_R.fit
11,R,40.0,2019-06-05T01:49:11,2,JUN/2019-06-04/1459_40s_b2x2-013_R.fit
12,R,40.0,2019-06-05T01:49:53,2,JUN/2019-06-04/1459_40s_b2x2-014_R.fit
13,R,40.0,2019-06-05T01:50:36,2,JUN/2019-06-04/1459_40s_b2x2-015_R.fit
14,R,40.0,2019-06-05T01:51:18,2,JUN/2019-06-04/1459_40s_b2x2-016_R.fit
15,R,40.0,2019-06-05T01:52:01,2,JUN/2019-06-04/1459_40s_b2x2-017_R.fit
16,R,40.0,2019-06-05T01:52:44,2,JUN/2019-06-04/1459_40s_b2x2-018_R.fit
17,R,40.0,2019-06-05T01:53:27,2,JUN/2019-06-04/1459_40s_b2x2-019_R.fit
18,R,40.0,2019-06-05T01:54:10,2,JUN/2019-06-04/1459_40s_b2x2-020_R.fit
19,R,40.0,2019-06-05T01:54:53,2,JUN/2019-06-04/1459_40s_b2x2-021_R.fit
20,R,40.0,2019-06-05T01:55:36,2,JUN/2019-06-04/1459_40s_b2x2-022_R.fit
21,R,40.0,2019-06-05T01:56:18,2,JUN/2019-06-04/1459_40s_b2x2-023_R.fit
22,R,40.0,2019-06-05T01:57:01,2,JUN/2019-06-04/1459_40s_b2x2-024_R.fit
23,R,40.0,2019-06-05T01:57:43,2,JUN/2019-06-04/1459_40s_b2x2-025_R.fit
24,R,40.0,2019-06-05T01:58:26,2,JUN/2019-06-04/1459_40s_b2x2-026_R.fit
25,R,40.0,2019-06-05T01:59:08,2,JUN/2019-06-04/1459_40s_b2x2-027_R.fit
26,R,40.0,2019-06-05T01:59:51,2,JUN/2019-06-04/1459_40s_b2x2-028_R.fit
27,R,40.0,2019-06-05T02:00:33,2,JUN/2019-06-04/1459_40s_b2x2-029_R.fit
28,R,40.0,2019-06-05T02:01:16,2,JUN/2019-06-04/1459_40s_b2x2-030_R.fit
29,R,40.0,2019-06-05T02:01:58,2,JUN/2019-06-04/1459_40s_b2x2-031_R.fit
30,R,40.0,2019-06-05T02:02:41,2,JUN/2019-06-04/1459_40s_b2x2-032_R.fit
31,R,40.0,2019-06-05T02:03:23,2,JUN/2019-06-04/1459_40s_b2x2-033_R.fit
32,R,40.0,2019-06-05T02:04:05,2,JUN/2019-06-04/1459_40s_b2x2-034_R.fit
33,R,40.0,2019-06-05T02:04:48,2,JUN/2019-06-04/1459_40s_b2x2-035_R.fit
34,R,40.0,2019-06-05T02:05:31,2,JUN/2019-06-04/1459_40s_b2x2-036_R.fit
35,R,40.0,2019-06-05T02:06:14,2,JUN/2019-06-04/1459_40s_b2x2-037_R.fit
36,R,40.0,2019-06-05T02:06:57,2,JUN/2019-06-04/1459_40s_b2x2-038_R.fit
37,R,40.0,2019-06-05T02:07:41,2,JUN/2019-06-04/1459_40s_b2x2-039_R.fit
38,R,40.0,2019-06-05T02:08:23,2,JUN/2019-06-04/1459_40s_b2x2-040_R.fit
39,R,40.0,2019-06-05T02:09:05,2,JUN/2019-06-04/1459_40s_b2x2-041_R.fit
40,R,40.0,2019-06-05T02:09:47,2,JUN/2019-06-04/1459_40s_b2x2-042_R.fit
41,R,40.0,2019-06-05T02:10:29,2,JUN/2019-06-04/1459_40s_b2x2-043_R.fit
42,R,40.0,2019-06-05T02:11:11,2,JUN/2019-06-04/1459_40s_b2x2-044_R.fit
43,R,40.0,2019-06-05T02:11:53,2,JUN/2019-06-04/1459_40s_b2x2-045_R.fit
44,R,40.0,2019-06-05T02:12:36,2,JUN/2019-06-04/1459_40s_b2x2-046_R.fit
45,R,40.0,2019-06-05T02:13:18,2,JUN/2019-06-04/1459_40s_b2x2-047_R.fit
46,R,40.0,2019-06-05T02:14:00,2,JUN/2019-06-04/1459_40s_b2x2-048_R.fit
47,R,40.0,2019-06-05T02:14:43,2,JUN/2019-06-04/1459_40s_b2x2-049_R.fit
48,R,40.0,2019-06-05T02:15:26,2,JUN/2019-06-04/1459_40s_b2x2-050_R.fit
49,R,40.0,2019-06-05T02:16:08,2,JUN/2019-06-04/1459_40s_b2x2-051_R.fit
50,R,40.0,2019-06-05T02:16:50,2,JUN/2019-06-04/1459_40s_b2x2-052_R.fit
51,R,40.0,2019-06-05T02:17:32,2,JUN/2019-06-04/1459_40s_b2x2-053_R.fit
52,R,40.0,2019-06-05T02:18:14,2,JUN/2019-06-04/1459_40s_b2x2-054_R.fit
53,R,40.0,2019-06-05T02:18:57,2,JUN/2019-06-04/1459_40s_b2x2-055_R.fit
54,R,40.0,2019-06-05T02:19:39,2,JUN/2019-06-04/1459_40s_b2x2-056_R.fit
55,R,40.0,2019-06-05T02:20:21,2,JUN/2019-06-04/1459_40s_b2x2-057_R.fit
56,R,40.0,2019-06-05T02:21:05,2,JUN/2019-06-04/1459_40s_b2x2-058_R.fit
57,R,40.0,2019-06-05T02:21:47,2,JUN/2019-06-04/1459_40s_b2x2-059_R.fit
58,R,40.0,2019-06-05T02:22:30,2,JUN/2019-06-04/1459_40s_b2x2-060_R.fit
59,R,40.0,2019-06-05T02:23:12,2,JUN/2019-06-04/1459_40s_b2x2-061_R.fit
60,R,40.0,2019-06-05T02:23:54,2,JUN/2019-06-04/1459_40s_b2x2-062_R.fit
61,R,40.0,2019-06-05T02:24:37,2,JUN/2019-06-04/1459_40s_b2x2-063_R.fit
62,R,40.0,2019-06-05T02:25:20,2,JUN/2019-06-04/1459_40s_b2x2-064_R.fit
63,R,40.0,2019-06-05T02:26:03,2,JUN/2019-06-04/1459_40s_b2x2-065_R.fit
64,R,40.0,2019-06-05T02:26:46,2,JUN/2019-06-04/1459_40s_b2x2-066_R.fit
65,R,40.0,2019-06-05T02:27:29,2,JUN/2019-06-04/1459_40s_b2x2-067_R.fit
66,R,40.0,2019-06-05T02:28:12,2,JUN/2019-06-04/1459_40s_b2x2-068_R.fit
67,R,40.0,2019-06-05T02:28:54,2,JUN/2019-06-04/1459_40s_b2x2-069_R.fit
68,R,40.0,2019-06-05T02:29:37,2,JUN/2019-06-04/1459_40s_b2x2-070_R.fit
69,R,40.0,2019-06-05T02:30:20,2,JUN/2019-06-04/1459_40s_b2x2-071_R.fit
70,R,40.0,2019-06-05T02:31:03,2,JUN/2019-06-04/1459_40s_b2x2-072_R.fit
71,R,40.0,2019-06-05T02:31:45,2,JUN/2019-06-04/1459_40s_b2x2-073_R.fit
72,R,40.0,2019-06-05T02:32:28,2,JUN/2019-06-04/1459_40s_b2x2-074_R.fit
73,R,40.0,2019-06-05T02:33:10,2,JUN/2019-06-04/1459_40s_b2x2-075_R.fit
74,R,40.0,2019-06-05T02:33:51,2,JUN/2019-06-04/1459_40s_b2x2-076_R.fit
75,R,40.0,2019-06-05T02:34:34,2,JUN/2019-06-04/1459_40s_b2x2-077_R.fit
76,R,40.0,2019-06-05T02:35:17,2,JUN/2019-06-04/1459_40s_b2x2-078_R.fit
77,R,40.0,2019-06-05T02:36:00,2,JUN/2019-06-04/1459_40s_b2x2-079_R.fit
78,R,40.0,2019-06-05T02:36:43,2,JUN/2019-06-04/1459_40s_b2x2-080_R.fit
79,R,40.0,2019-06-05T02:37:26,2,JUN/2019-06-04/1459_40s_b2x2-081_R.fit
80,R,40.0,2019-06-05T02:38:09,2,JUN/2019-06-04/1459_40s_b2x2-082_R.fit
81,R,40.0,2019-06-05T02:38:51,2,JUN/2019-06-04/1459_40s_b2x2-083_R.fit
82,R,40.0,2019-06-05T02:39:34,2,JUN/2019-06-04/1459_40s_b2x2-084_R.fit
83,R,40.0,2019-06-05T02:40:17,2,JUN/2019-06-04/1459_40s_b2x2-085_R.fit
84,R,40.0,2019-06-05T02:40:59,2,JUN/2019-06-04/1459_40s_b2x2-086_R.fit
85,R,40.0,2019-06-05T02:41:42,2,JUN/2019-06-04/1459_40s_b2x2-087_R.fit
86,R,40.0,2019-06-05T02:42:25,2,JUN/2019-06-04/1459_40s_b2x2-088_R.fit
87,R,40.0,2019-06-05T02:43:08,2,JUN/2019-06-04/1459_40s_b2x2-089_R.fit
88,R,40.0,2019-06-05T02:43:51,2,JUN/2019-06-04/1459_40s_b2x2-090_R.fit
89,R,40.0,2019-06-05T02:44:34,2,JUN/2019-06-04/1459_40s_b2x2-091_R.fit
90,R,40.0,2019-06-05T02:45:17,2,JUN/2019-06-04/1459_40s_b2x2-092_R.fit
91,R,40.0,2019-06-05T02:45:59,2,JUN/2019-06-04/1459_40s_b2x2-093_R.fit
92,R,40.0,2019-06-05T02:46:42,2,JUN/2019-06-04/1459_40s_b2x2-094_R.fit
93,R,40.0,2019-06-05T02:47:24,2,JUN/2019-06-04/1459_40s_b2x2-095_R.fit
94,R,40.0,2019-06-05T02:48:07,2,JUN/2019-06-04/1459_40s_b2x2-096_R.fit
95,R,40.0,2019-06-05T02:48:50,2,JUN/2019-06-04/1459_40s_b2x2-097_R.fit
96,R,40.0,2019-06-05T02:49:32,2,JUN/2019-06-04/1459_40s_b2x2-098_R.fit
97,R,40.0,2019-06-05T02:50:14,2,JUN/2019-06-04/1459_40s_b2x2-099_R.fit
98,R,40.0,2019-06-05T02:51:40,2,JUN/2019-06-04/1459_40s_b2x2-101_R.fit
99,R,40.0,2019-06-05T02:52:22,2,JUN/2019-06-04/1459_40s_b2x2-102_R.fit
100,R,40.0,2019-06-05T02:53:05,2,JUN/2019-06-04/1459_40s_b2x2-103_R.fit
101,R,40.0,2019-06-05T02:53:47,2,JUN/2019-06-04/1459_40s_b2x2-104_R.fit
102,R,40.0,2019-06-05T02:54:31,2,JUN/2019-06-04/1459_40s_b2x2-105_R.fit
103,R,40.0,2019-06-05T02:55:13,2,JUN/2019-06-04/1459_40s_b2x2-106_R.fit
104,R,40.0,2019-06-05T02:55:55,2,JUN/2019-06-04/1459_40s_b2x2-107_R.fit
105,R,40.0,2019-06-05T02:56:38,2,JUN/2019-06-04/1459_40s_b2x2-108_R.fit
106,R,40.0,2019-06-05T02:57:20,2,JUN/2019-06-04/1459_40s_b2x2-109_R.fit
107,R,40.0,2019-06-05T02:58:04,2,JUN/2019-06-04/1459_40s_b2x2-110_R.fit
108,R,40.0,2019-06-05T02:58:48,2,JUN/2019-06-04/1459_40s_b2x2-111_R.fit
109,R,40.0,2019-06-05T02:59:30,2,JUN/2019-06-04/1459_40s_b2x2-112_R.fit
110,R,40.0,2019-06-05T03:00:14,2,JUN/2019-06-04/1459_40s_b2x2-113_R.fit
111,R,40.0,2019-06-05T03:00:59,2,JUN/2019-06-04/1459_40s_b2x2-114_R.fit
112,R,40.0,2019-06-05T03:01:42,2,JUN/2019-06-04/1459_40s_b2x2-115_R.fit
113,R,40.0,2019-06-05T03:02:26,2,JUN/2019-06-04/1459_40s_b2x2-116_R.fit
114,R,40.0,2019-06-05T03:03:08,2,JUN/2019-06-04/1459_40s_b2x2-117_R.fit
115,R,40.0,2019-06-05T03:03:51,2,JUN/2019-06-04/1459_40s_b2x2-118_R.fit
116,R,40.0,2019-06-05T03:04:34,2,JUN/2019-06-04/1459_40s_b2x2-119_R.fit
117,R,40.0,2019-06-05T03:05:17,2,JUN/2019-06-04/1459_40s_b2x2-120_R.fit
118,R,40.0,2019-06-05T03:05:59,2,JUN/2019-06-04/1459_40s_b2x2-121_R.fit
119,R,40.0,2019-06-05T03:06:42,2,JUN/2019-06-04/1459_40s_b2x2-122_R.fit
120,R,40.0,2019-06-05T03:07:25,2,JUN/2019-06-04/1459_40s_b2x2-123_R.fit
121,R,40.0,2019-06-05T03:08:08,2,JUN/2019-06-04/1459_40s_b2x2-124_R.fit
122,R,40.0,2019-06-05T03:08:51,2,JUN/2019-06-04/1459_40s_b2x2-125_R.fit
123,R,40.0,2019-06-05T03:09:34,2,JUN/2019-06-04/1459_40s_b2x2-126_R.fit
124,R,40.0,2019-06-05T03:10:17,2,JUN/2019-06-04/1459_40s_b2x2-127_R.fit
125,R,40.0,2019-06-05T03:11:00,2,JUN/2019-06-04/1459_40s_b2x2-128_R.fit
126,R,40.0,2019-06-05T03:11:44,2,JUN/2019-06-04/1459_40s_b2x2-129_R.fit
127,R,40.0,2019-06-05T03:12:26,2,JUN/2019-06-04/1459_40s_b2x2-130_R.fit
128,R,40.0,2019-06-05T03:13:08,2,JUN/2019-06-04/1459_40s_b2x2-131_R.fit
129,R,40.0,2019-06-05T03:13:51,2,JUN/2019-06-04/1459_40s_b2x2-132_R.fit
130,R,40.0,2019-06-05T03:14:35,2,JUN/2019-06-04/1459_40s_b2x2-133_R.fit
131,R,40.0,2019-06-05T03:15:18,2,JUN/2019-06-04/1459_40s_b2x2-134_R.fit
132,R,40.0,2019-06-05T03:16:02,2,JUN/2019-06-04/1459_40s_b2x2-135_R.fit
133,R,40.0,2019-06-05T03:16:45,2,JUN/2019-06-04/1459_40s_b2x2-136_R.fit
134,R,40.0,2019-06-05T03:17:27,2,JUN/2019-06-04/1459_40s_b2x2-137_R.fit
135,R,40.0,2019-06-05T03:18:11,2,JUN/2019-06-04/1459_40s_b2x2-138_R.fit
136,R,40.0,2019-06-05T03:18:54,2,JUN/2019-06-04/1459_40s_b2x2-139_R.fit
137,R,40.0,2019-06-05T03:19:36,2,JUN/2019-06-04/1459_40s_b2x2-140_R.fit
138,R,40.0,2019-06-05T03:20:19,2,JUN/2019-06-04/1459_40s_b2x2-141_R.fit
139,R,40.0,2019-06-05T03:21:02,2,JUN/2019-06-04/1459_40s_b2x2-142_R.fit
140,R,40.0,2019-06-05T03:21:44,2,JUN/2019-06-04/1459_40s_b2x2-143_R.fit
141,R,40.0,2019-06-05T03:22:26,2,JUN/2019-06-04/1459_40s_b2x2-144_R.fit
142,R,40.0,2019-06-05T03:23:08,2,JUN/2019-06-04/1459_40s_b2x2-145_R.fit
143,R,40.0,2019-06-05T03:23:51,2,JUN/2019-06-04/1459_40s_b2x2-146_R.fit
144,R,40.0,2019-06-05T03:24:34,2,JUN/2019-06-04/1459_40s_b2x2-147_R.fit
145,R,40.0,2019-06-05T03:25:16,2,JUN/2019-06-04/1459_40s_b2x2-148_R.fit
146,R,40.0,2019-06-05T03:25:59,2,JUN/2019-06-04/1459_40s_b2x2-149_R.fit
147,R,40.0,2019-06-05T03:26:41,2,JUN/2019-06-04/1459_40s_b2x2-150_R.fit
148,R,40.0,2019-06-05T03:27:22,2,JUN/2019-06-04/1459_40s_b2x2-151_R.fit
149,R,40.0,2019-06-05T03:28:04,2,JUN/2019-06-04/1459_40s_b2x2-152_R.fit
150,R,40.0,2019-06-05T03:28:45,2,JUN/2019-06-04/1459_40s_b2x2-153_R.fit
151,R,40.0,2019-06-05T03:29:26,2,JUN/2019-06-04/1459_40s_b2x2-154_R.fit
152,R,40.0,2019-06-05T03:30:08,2,JUN/2019-06-04/1459_40s_b2x2-155_R.fit
153,R,40.0,2019-06-05T03:30:49,2,JUN/2019-06-04/1459_40s_b2x2-156_R.fit
154,R,40.0,2019-06-05T03:31:31,2,JUN/2019-06-04/1459_40s_b2x2-157_R.fit
155,R,40.0,2019-06-05T03:32:12,2,JUN/2019-06-04/1459_40s_b2x2-158_R.fit
156,R,40.0,2019-06-05T03:32:53,2,JUN/2019-06-04/1459_40s_b2x2-159_R.fit
157,R,40.0,2019-06-05T03:33:35,2,JUN/2019-06-04/1459_40s_b2x2-160_R.fit
158,R,40.0,2019-06-05T03:34:16,2,JUN/2019-06-04/1459_40s_b2x2-161_R.fit
159,R,40.0,2019-06-05T03:34:57,2,JUN/2019-06-04/1459_40s_b2x2-162_R.fit
160,R,40.0,2019-06-05T03:35:39,2,JUN/2019-06-04/1459_40s_b2x2-163_R.fit
161,R,40.0,2019-06-05T03:36:20,2,JUN/2019-06-04/1459_40s_b2x2-164_R.fit
162,R,40.0,2019-06-05T03:37:02,2,JUN/2019-06-04/1459_40s_b2x2-165_R.fit
163,R,40.0,2019-06-05T03:37:43,2,JUN/2019-06-04/1459_40s_b2x2-166_R.fit
164,R,40.0,2019-06-05T03:38:24,2,JUN/2019-06-04/1459_40s_b2x2-167_R.fit
165,R,40.0,2019-06-05T03:39:07,2,JUN/2019-06-04/1459_40s_b2x2-168_R.fit
166,R,40.0,2019-06-05T03:39:49,2,JUN/2019-06-04/1459_40s_b2x2-169_R.fit
167,R,40.0,2019-06-05T03:40:31,2,JUN/2019-06-04/1459_40s_b2x2-170_R.fit
168,R,40.0,2019-06-05T03:41:13,2,JUN/2019-06-04/1459_40s_b2x2-171_R.fit
169,R,40.0,2019-06-05T03:41:56,2,JUN/2019-06-04/1459_40s_b2x2-172_R.fit
170,R,40.0,2019-06-05T03:42:38,2,JUN/2019-06-04/1459_40s_b2x2-173_R.fit
171,R,40.0,2019-06-05T03:43:20,2,JUN/2019-06-04/1459_40s_b2x2-174_R.fit
172,R,40.0,2019-06-05T03:44:02,2,JUN/2019-06-04/1459_40s_b2x2-175_R.fit
173,R,40.0,2019-06-05T03:44:44,2,JUN/2019-06-04/1459_40s_b2x2-176_R.fit
174,R,40.0,2019-06-05T03:45:27,2,JUN/2019-06-04/1459_40s_b2x2-177_R.fit
175,R,40.0,2019-06-05T03:46:09,2,JUN/2019-06-04/1459_40s_b2x2-178_R.fit
176,R,40.0,2019-06-05T03:46:51,2,JUN/2019-06-04/1459_40s_b2x2-179_R.fit
177,R,40.0,2019-06-05T03:47:33,2,JUN/2019-06-04/1459_40s_b2x2-180_R.fit
178,R,40.0,2019-06-05T03:48:15,2,JUN/2019-06-04/1459_40s_b2x2-181_R.fit
179,R,40.0,2019-06-05T03:48:58,2,JUN/2019-06-04/1459_40s_b2x2-182_R.fit
180,R,40.0,2019-06-05T03:49:41,2,JUN/2019-06-04/1459_40s_b2x2-183_R.fit
181,R,40.0,2019-06-05T03:50:23,2,JUN/2019-06-04/1459_40s_b2x2-184_R.fit
182,R,40.0,2019-06-05T03:51:05,2,JUN/2019-06-04/1459_40s_b2x2-185_R.fit
183,R,40.0,2019-06-05T03:51:47,2,JUN/2019-06-04/1459_40s_b2x2-186_R.fit
184,R,40.0,2019-06-05T03:52:29,2,JUN/2019-06-04/1459_40s_b2x2-187_R.fit
185,R,40.0,2019-06-05T03:53:11,2,JUN/2019-06-04/1459_40s_b2x2-188_R.fit
186,R,40.0,2019-06-05T03:53:53,2,JUN/2019-06-04/1459_40s_b2x2-189_R.fit
187,R,40.0,2019-06-05T03:54:35,2,JUN/2019-06-04/1459_40s_b2x2-190_R.fit
188,R,40.0,2019-06-05T03:55:18,2,JUN/2019-06-04/1459_40s_b2x2-191_R.fit
189,R,40.0,2019-06-05T03:56:00,2,JUN/2019-06-04/1459_40s_b2x2-192_R.fit
190,R,40.0,2019-06-05T03:56:42,2,JUN/2019-06-04/1459_40s_b2x2-193_R.fit
191,R,40.0,2019-06-05T03:57:24,2,JUN/2019-06-04/1459_40s_b2x2-194_R.fit
192,R,40.0,2019-06-05T03:58:05,2,JUN/2019-06-04/1459_40s_b2x2-195_R.fit
193,R,40.0,2019-06-05T03:58:48,2,JUN/2019-06-04/1459_40s_b2x2-196_R.fit
194,R,40.0,2019-06-05T03:59:29,2,JUN/2019-06-04/1459_40s_b2x2-197_R.fit
195,R,40.0,2019-06-05T04:00:10,2,JUN/2019-06-04/1459_40s_b2x2-198_R.fit
196,R,40.0,2019-06-05T04:00:52,2,JUN/2019-06-04/1459_40s_b2x2-199_R.fit
197,R,40.0,2019-06-05T04:01:33,2,JUN/2019-06-04/1459_40s_b2x2-200_R.fit
198,R,40.0,2019-06-05T04:02:14,2,JUN/2019-06-04/1459_40s_b2x2-201_R.fit
199,R,40.0,2019-06-05T04:02:56,2,JUN/2019-06-04/1459_40s_b2x2-202_R.fit
200,R,40.0,2019-06-05T04:03:37,2,JUN/2019-06-04/1459_40s_b2x2-203_R.fit
201,R,40.0,2019-06-05T04:04:19,2,JUN/2019-06-04/1459_40s_b2x2-204_R.fit
202,R,40.0,2019-06-05T04:05:00,2,JUN/2019-06-04/1459_40s_b2x2-205_R.fit
203,R,40.0,2019-06-05T04:05:42,2,JUN/2019-06-04/1459_40s_b2x2-206_R.fit
204,R,40.0,2019-06-05T04:06:23,2,JUN/2019-06-04/1459_40s_b2x2-207_R.fit
205,R,40.0,2019-06-05T04:07:04,2,JUN/2019-06-04/1459_40s_b2x2-208_R.fit
206,R,40.0,2019-06-05T04:07:46,2,JUN/2019-06-04/1459_40s_b2x2-209_R.fit
207,R,40.0,2019-06-05T04:08:27,2,JUN/2019-06-04/1459_40s_b2x2-210_R.fit
208,R,40.0,2019-06-05T04:09:09,2,JUN/2019-06-04/1459_40s_b2x2-211_R.fit
209,R,40.0,2019-06-05T04:09:50,2,JUN/2019-06-04/1459_40s_b2x2-212_R.fit
210,R,40.0,2019-06-05T04:10:32,2,JUN/2019-06-04/1459_40s_b2x2-213_R.fit
211,R,40.0,2019-06-05T04:11:15,2,JUN/2019-06-04/1459_40s_b2x2-214_R.fit
212,R,40.0,2019-06-05T04:11:57,2,JUN/2019-06-04/1459_40s_b2x2-215_R.fit
213,R,40.0,2019-06-05T04:12:39,2,JUN/2019-06-04/1459_40s_b2x2-216_R.fit
214,R,40.0,2019-06-05T04:13:21,2,JUN/2019-06-04/1459_40s_b2x2-217_R.fit
215,R,40.0,2019-06-05T04:14:04,2,JUN/2019-06-04/1459_40s_b2x2-218_R.fit
216,R,40.0,2019-06-05T04:14:47,2,JUN/2019-06-04/1459_40s_b2x2-219_R.fit
217,R,40.0,2019-06-05T04:15:29,2,JUN/2019-06-04/1459_40s_b2x2-220_R.fit
218,R,40.0,2019-06-05T04:16:11,2,JUN/2019-06-04/1459_40s_b2x2-221_R.fit
219,R,40.0,2019-06-05T04:16:53,2,JUN/2019-06-04/1459_40s_b2x2-222_R.fit
220,R,40.0,2019-06-05T04:17:35,2,JUN/2019-06-04/1459_40s_b2x2-223_R.fit
221,R,40.0,2019-06-05T04:18:18,2,JUN/2019-06-04/1459_40s_b2x2-224_R.fit
222,R,40.0,2019-06-05T04:19:01,2,JUN/2019-06-04/1459_40s_b2x2-225_R.fit
0,R,20.0,2019-06-04T21:51:39,2,JUN/2019-06-04/1998OH_20s_b2x2-001_R.fit
1,R,20.0,2019-06-04T21:52:01,2,JUN/2019-06-04/1998OH_20s_b2x2-002_R.fit
2,R,20.0,2019-06-04T21:52:23,2,JUN/2019-06-04/1998OH_20s_b2x2-003_R.fit
3,R,20.0,2019-06-04T21:52:44,2,JUN/2019-06-04/1998OH_20s_b2x2-004_R.fit
4,R,20.0,2019-06-04T21:53:05,2,JUN/2019-06-04/1998OH_20s_b2x2-005_R.fit
5,R,20.0,2019-06-04T21:53:27,2,JUN/2019-06-04/1998OH_20s_b2x2-006_R.fit
6,R,20.0,2019-06-04T21:53:48,2,JUN/2019-06-04/1998OH_20s_b2x2-007_R.fit
7,R,20.0,2019-06-04T21:54:10,2,JUN/2019-06-04/1998OH_20s_b2x2-008_R.fit
8,R,20.0,2019-06-04T21:54:31,2,JUN/2019-06-04/1998OH_20s_b2x2-009_R.fit
9,R,20.0,2019-06-04T21:55:14,2,JUN/2019-06-04/1998OH_20s_b2x2-011_R.fit
10,R,20.0,2019-06-04T21:55:35,2,JUN/2019-06-04/1998OH_20s_b2x2-012_R.fit
11,R,20.0,2019-06-04T21:55:57,2,JUN/2019-06-04/1998OH_20s_b2x2-013_R.fit
12,R,20.0,2019-06-04T21:56:18,2,JUN/2019-06-04/1998OH_20s_b2x2-014_R.fit
13,R,20.0,2019-06-04T21:56:39,2,JUN/2019-06-04/1998OH_20s_b2x2-015_R.fit
14,R,20.0,2019-06-04T21:57:01,2,JUN/2019-06-04/1998OH_20s_b2x2-016_R.fit
15,R,20.0,2019-06-04T21:57:22,2,JUN/2019-06-04/1998OH_20s_b2x2-017_R.fit
16,R,20.0,2019-06-04T21:57:43,2,JUN/2019-06-04/1998OH_20s_b2x2-018_R.fit
17,R,20.0,2019-06-04T21:58:05,2,JUN/2019-06-04/1998OH_20s_b2x2-019_R.fit
18,R,20.0,2019-06-04T21:58:26,2,JUN/2019-06-04/1998OH_20s_b2x2-020_R.fit
19,R,20.0,2019-06-04T21:58:48,2,JUN/2019-06-04/1998OH_20s_b2x2-021_R.fit
20,R,20.0,2019-06-04T21:59:09,2,JUN/2019-06-04/1998OH_20s_b2x2-022_R.fit
21,R,20.0,2019-06-04T21:59:30,2,JUN/2019-06-04/1998OH_20s_b2x2-023_R.fit
22,R,20.0,2019-06-04T21:59:52,2,JUN/2019-06-04/1998OH_20s_b2x2-024_R.fit
23,R,20.0,2019-06-04T22:00:13,2,JUN/2019-06-04/1998OH_20s_b2x2-025_R.fit
24,R,20.0,2019-06-04T22:00:35,2,JUN/2019-06-04/1998OH_20s_b2x2-026_R.fit
25,R,20.0,2019-06-04T22:00:56,2,JUN/2019-06-04/1998OH_20s_b2x2-027_R.fit
26,R,20.0,2019-06-04T22:01:17,2,JUN/2019-06-04/1998OH_20s_b2x2-028_R.fit
27,R,20.0,2019-06-04T22:01:39,2,JUN/2019-06-04/1998OH_20s_b2x2-029_R.fit
28,R,20.0,2019-06-04T22:02:00,2,JUN/2019-06-04/1998OH_20s_b2x2-030_R.fit
29,R,20.0,2019-06-04T22:02:22,2,JUN/2019-06-04/1998OH_20s_b2x2-031_R.fit
30,R,20.0,2019-06-04T22:02:43,2,JUN/2019-06-04/1998OH_20s_b2x2-032_R.fit
31,R,20.0,2019-06-04T22:03:05,2,JUN/2019-06-04/1998OH_20s_b2x2-033_R.fit
32,R,20.0,2019-06-04T22:03:26,2,JUN/2019-06-04/1998OH_20s_b2x2-034_R.fit
33,R,20.0,2019-06-04T22:03:47,2,JUN/2019-06-04/1998OH_20s_b2x2-035_R.fit
34,R,20.0,2019-06-04T22:04:09,2,JUN/2019-06-04/1998OH_20s_b2x2-036_R.fit
35,R,20.0,2019-06-04T22:04:30,2,JUN/2019-06-04/1998OH_20s_b2x2-037_R.fit
36,R,20.0,2019-06-04T22:04:52,2,JUN/2019-06-04/1998OH_20s_b2x2-038_R.fit
